Date,ACCP.PA,AIRF.PA,AIRP.PA,AIR.PA,ALSO.PA,MT.AS,AKE.PA,AXAF.PA,CHBE.PA,BICP.PA,BNPP.PA,BOLL.PA,BOUY.PA,CARR.PA,CASP.PA,CNPP.PA,CAGR.PA,DANO.PA,DAST.PA,AM.PA,EDEN.PA,EDF.PA,ENGIE.PA,ERMT.PA,ESLX.PA,EUFI.PA,ETL.PA,IMTP.PA,PRTP.PA,KORI.PA,LVMH.PA,OREP.PA,MICP.PA,ORAN.PA,ORP.PA,PERP.PA,PUBP.PA,RENA.PA,SAF.PA,SGOB.PA,SASY.PA,SCHN.PA,SCOR.PA,SOGN.PA,EXHO.PA,SOLB.BR,SOPR.PA,STLA.MI,STM.PA,TEPRF.PA,TFFP.PA,TCFP.PA,TTEF.PA,TRIA.PA,UBIP.PA,VIE.PA,SGEF.PA,VIV.PA,XFAB.PA,VLLP.PA,MWDP.PA,XIL.PA,.CACT,.FCHI
04/09/2019,39.92,10.075,114.4545569,126.2,36.15367245,13.44,80.58,21.02,8.415,58.1,41.255,3.816,33.55,15.705,41,15.74498304,10.38,82,25.86,132.4,44.2,10.6893098,13.855,47.94,135.45,41.72,16.1,35.98,446.25,33.30671082,368.5,254.8,96.96,13.785,115.8,176.55,43.59,53.7,131.3,32.84,81.1,74.74,35.79,23.36,104.2693742,91.1,114.7,9.355181885,16.31,202.4,8.26,110,45.405,87.9,72.54,21.92524854,100.7,10.46779981,3.77,36.311748,127.6,34.2,4393.29,5690.78
05/09/2019,40.03,10.035,113.0000113,127.32,36.2185803,13.862,81.98,21.405,8.57,58.35,42.46,3.876,33.42,16.07,41.64,16.18234368,10.67,81.8,25.77,140,44.46,10.70365145,13.755,49.89,134.8,41.98,16.495,36.58,455.4,33.04808966,376.4,250.7,99.94,13.71,114.1,174.6,43.55,55.45,138,33.4,81.19,76.14,36.57,24.175,103.032783,93.08,116,9.384215209,17.325,199.2,8.255,109.95,46.225,93.35,73.26,21.62635553,100.9,10.43473925,3.95,38.355924,127.1,34,4345.81,5630.76
06/09/2019,39.97,9.886,113.9091023,126.6,36.63584505,13.884,82.04,21.56,8.665,58.1,42.45,3.896,33.31,16.16,41.02,16.14431232,10.715,81.72,25.88,137.8,44.11,10.51242945,13.655,50.28,135.2,42.04,16.69,36.48,453.75,33.30671082,379.9,251.2,99.9,13.69,113,174.75,43.75,55.21,142.95,33.49,81.59,77.16,36.61,24.15,100.2133549,93.2,116.4,9.468089253,17.42,199.6,8.24,109.7,45.78,95.5,72.04,21.47208817,99.86,10.4554021,4.265,37.36146,125.7,33.5,4345.14,5628.33
09/09/2019,40,8.92,112.3181931,126.84,36.33912345,14.274,83.18,21.965,8.67,58.1,43.71,3.9,33.73,16.48,42.02,16.52462592,11.01,80,25.24,137.4,44.14,10.3737935,13.385,51.42,132.45,40.84,16.845,36.86,449.2,32.82641438,378.95,249.3,102.75,13.455,110,168.65,44.42,56.45,142.45,33.95,79.26,78.02,37.31,25.14,99.47140015,94.38,117.5,9.54712441,17.645,192,8.32,109.45,46.325,96.4,70.5,21.20212029,97.88,10.36448556,4.225,37.734384,124.4,33.6,4312.21,5583.8
10/09/2019,39.78,9.008,113.2727386,122.3,35.8662234,14.76,86,22.3,8.885,61.05,44.55,3.92,34.51,16.89,43.9,16.65773568,11.255,79.5,25.12,136.1,43.1,9.67105265,13.545,53.34,130.3,41.46,17.33,38.46,450.45,32.38306382,373.15,248.1,103.05,13.515,105.3,168.15,45.49,56.78,139.35,35.345,78.76,79.16,37.47,25.545,99.2240819,97.3,116.4,9.550350335,17.425,187.4,8.54,108.6,47.375,95.85,71.02,21.14427003,97.68,10.31076215,4.2,39.819996,123.3,33.45,4339.39,5620.57
11/09/2019,39.54,9.05,114.1818296,123.5,36.5153019,15.12,85.88,22.455,9.375,61.45,44.3,3.874,35,16.84,45.3,16.4961024,11.13,80.26,25.41,135,42.95,10.0869605,13.595,54.62,129.95,43.5,17.205,38.1,467.5,32.62321204,378.15,247.8,103.1,13.625,105.2,169.25,46.1,56.19,139.25,35.265,79.16,79.88,37.3,25.665,100.064964,98.32,116,9.63422438,18.08,189,8.645,107.7,47.145,95.55,72.1,20.73931821,97.56,10.31076215,4.225,38.549292,123.1,34.4,4356.14,5640.58
12/09/2019,38.38,9.168,116.4091026,124.82,34.72569975,15.036,86.12,22.425,9.44,62.15,44.235,3.8,34.78,16.895,45.75,16.52462592,11.155,80.84,25.91,136,43.38,10.15866875,13.94,53.64,129.4,44.94,17.225,39.34,472.15,32.2352803,379.7,249.8,103.2,13.865,105.3,168.6,45.76,56.34,142,35.13,79.77,80.5,37.14,25.56,100.3122822,98.64,115,9.855200228,18.185,193.7,8.59,107.75,46.58,93.9,72.76,21.00928609,98.92,10.38928098,4.44,37.762008,124.1,34.05,4380.91,5677.79
13/09/2019,38.75,9.478,115.2727388,125.5,35.50459395,15.606,88.48,22.735,10.06,62,45.355,3.89,35.49,17.15,46.87,16.50561024,11.485,79.5,26.22,136.1,42.43,9.97700785,13.67,54.72,130.35,44.66,17.365,40.12,468.6,32.34611794,382,244.4,104.35,13.87,105.1,164.45,45.98,58,143.8,35.98,79.53,82.04,37.24,25.99,99.2240819,100.5,114.8,10.1439205,18.26,191.1,8.665,107.55,46.65,97,72.6,20.87430215,98.28,10.35622042,4.655,37.900128,123.9,34.35,4322.95,5597.63
16/09/2019,38.85,9.174,114.5909206,121.24,34.9760586,15.236,86.8,22.59,10.11,62.25,44.59,3.83,35.46,16.875,45.98,16.77182976,11.36,79.54,25.74,134,41.85,9.99613005,13.615,54.04,130.6,43.68,17.245,38.78,463.25,32.36459088,367.1,242.1,103,13.91,105.4,162.3,45.63,57.11,140.2,35.47,79.09,80.56,36.75,25.72,99.0262273,99.12,115.6,10.16488901,18.025,190.9,8.485,106.65,47.815,96.05,72.62,21.09606148,97.08,10.36448556,4.55,39.143208,122.8,34.6,4192.16,5422.77
17/09/2019,38.97,9.164,116.3181935,121.96,35.1058743,14.714,85.38,22.55,10.28,61.05,43.875,3.85,35.17,16.525,43.93,16.85740032,11.07,80.5,26.32,133,43.18,9.91008015,13.95,51.22,131,43.78,17.05,37.82,461.15,32.82641438,367.2,246.2,101.85,13.79,108.3,166.4,45.05,56.86,142.1,34.535,80,80.26,36.89,25.255,99.96603665,96.8,116.1,10.25844083,17.8,194.6,8.24,106.4,47.855,95.35,70.42,21.26961226,98.12,10.33555757,4.4,38.411172,123.1,34.6,4202.06,5438.77
18/09/2019,39.29,9.11,116.5454662,122.82,35.17078215,14.772,84.96,22.635,9.885,60.85,43.805,3.774,35.17,16.53,42.85,17.02854144,11.035,80.18,26.42,132.4,43.65,10.22559645,14.16,51.8,130.4,43.92,16.935,37.66,462.35,33.45449434,364.7,247,102.45,13.96,108.5,165.7,45.67,56.44,141.85,34.695,80.22,80.54,37.4,25.31,99.07569095,95.96,114.7,10.13262976,18.095,195.1,8.32,105.45,48.02,96,68.9,21.55886356,98.5,10.35622042,4.56,37.444332,122.6,34.8,4240.07,5488.32
19/09/2019,39.7,9.12,118.18183,124.08,35.3655057,14.066,85.84,22.905,10.02,61.35,44.75,3.768,35.42,16.65,43.83,17.29476096,11.25,80.18,25.99,132.7,43.66,10.3164269,14.27,51.18,130.9,43.76,16.9,38.76,462.65,33.30671082,367.3,247.3,103.65,14.035,108.4,164.8,46.38,56.06,142.45,35.25,81.42,81.2,38.02,25.995,99.86710935,96.6,115.2,10.01004462,18.155,199,8.68,106.7,48.165,96.3,68.2,21.78062289,98.7,10.3727507,4.45,36.574176,123.8,35.1,4264.28,5521.61
20/09/2019,39.59,9.068,118.9091028,120.1,35.18932725,13.832,85.12,23.39,9.885,60.95,45.295,3.798,35.68,16.645,45.49,17.37082368,11.28,80.44,26.14,129.8,44.18,10.38813515,14.45,51.42,132.1,43.44,16.855,38.42,468.95,34.58134368,370.05,249,102.45,14.25,109.3,164.4,46.57,56.38,142.3,35.385,83.32,80.52,38.2,26.22,99.27354555,96.06,115.8,10.13908161,17.73,197,8.41,105.05,49.48,95.5,70.48,21.75169776,98.64,10.30662958,4.4,36.491304,123.8,35.3,4213.34,5456.62
23/09/2019,38.9,9.206,118.2727391,119.8,35.31914295,13.012,83.26,23.155,9.445,59.85,44.01,3.794,35.17,16.325,46.05,17.00952576,11.13,80.5,25.32,129.6,43.96,10.18735205,14.34,49.07,132.45,42.8,16.84,37.34,454.25,34.02715548,366.45,246.3,101.2,14.3,107.7,164.25,45.68,55.35,141.1,34.665,83.69,78.82,38.19,25.43,98.74923086,94.78,112.2,10.1310168,17.635,196.1,8.275,103.85,48.665,93.3,69.12,21.66492237,97.7,10.31902729,4.245,34.66812,122.3,34.7,4244.41,5499.14
24/09/2019,38.97,9.23,118.2272846,118.8,35.54168415,12.78,82.8,22.97,9.45,59,43.735,3.75,34.9,16.04,46.35,16.83838464,10.97,80.9,25.21,128.5,43.93,10.23515755,14.57,47.4,132.6,43.28,16.895,36.5,458.3,35.15400482,370.05,248.8,100.25,14.25,109.9,165.6,45.13,54.46,141.55,34.385,85.09,78.36,38.15,25.01,98.97676365,92.48,113.2,10.14714642,17.55,199.9,8.26,104.5,47.745,93.15,67.94,21.8866817,98.7,10.30662958,4.265,34.350444,122.6,35.5,4295.62,5569.05
25/09/2019,38.43,9.124,117.272739,120.96,34.7720625,13.12,81.44,22.985,9.515,59.7,43.51,3.738,34.61,16.035,46.32,16.83838464,11.015,78.8,25.02,129,43.28,9.5611,14.5,47.16,128.8,43.34,16.8,36.02,458.9,35.11705894,361.2,246.3,99.82,14.175,112,162,44.7,53.74,142.3,34.21,84.87,77.62,38,24.915,98.29416528,92.78,111.9,9.992302031,17.5,196.5,8.07,104.15,47.19,91.25,67.14,21.72277263,97.2,10.25703874,4.215,33.480288,123.5,35.95,4370.24,5665.48
26/09/2019,38.37,9.252,117.8636482,119.54,34.28061735,12.668,82.14,23.055,9.535,60.7,43.845,3.736,35.14,16.115,45.15,16.96198656,11.07,79.88,26.19,129.7,44,9.5611,14.77,46.05,130.8,43.16,16.89,35.06,463.95,34.85843778,360.9,251.1,100.35,14.295,111.9,162.85,45.05,52.93,143.55,34.38,85.25,78.66,38.23,24.93,100.3122822,92.34,112.5,9.992302031,17.53,197.5,7.96,104.7,47.38,71.35,67.38,22.15664958,97.42,10.30662958,4.17,33.190236,125.4,38,4355.56,5643.08
27/09/2019,38.14,9.494,117.6363754,119,34.5866115,13.014,85.18,23.15,9.735,61.75,44.19,3.792,36,16.215,44.67,16.93346304,11.115,80.38,26.4,128.3,44.22,9.6375888,14.625,46.71,130.5,43.04,17.15,35.66,464.75,34.87691072,360.15,253.4,101.4,14.395,112.3,162.45,44.89,53.04,145,35.235,85.06,79.54,37.97,24.94,101.4499462,94.62,114.6,10.00036684,17.775,197,7.82,104.6,47.59,72.8,67.28,22.175933,97.02,10.49259523,4.11,33.728904,125.8,38.05,4400.92,5702.05
30/09/2019,38.25,9.602,118.7272846,119.2,35.26350765,12.906,85.52,23.43,9.65,61.6,44.67,3.802,36.75,16.06,43.79,16.85740032,11.14,80.82,26.15,129.8,44.03,9.8192497,14.98,45.43,132.25,42.64,17.075,36.88,467.55,34.83996484,364.65,256.9,102.4,14.395,112.1,163.4,45.12,52.66,144.45,36,85.06,80.5,37.89,25.14,101.895119,95,114.3,9.948752046,17.73,198.9,8.055,105.5,47.885,73.75,66.34,22.42661746,98.82,10.40581126,4.1,33.535536,126.6,37.75,4394.69,5696.9
01/10/2019,38.01,9.816,117.272739,116.74,34.94824095,12.744,84.2,23.065,9.62,60.75,44.04,3.72,36.68,15.855,43.99,16.63872,10.985,79.42,25.82,130,42.84,9.847933,15.065,45.03,129.15,42.84,17.265,36.06,453.65,34.58134368,357.1,250.1,102.25,14.36,110.2,163.15,45.31,52.1,142.85,36.375,83.56,78.62,37.67,24.63,100.064964,94.06,114.6,9.837457641,17.695,199,8.03,105.45,47.34,74.05,63.66,22.29163352,97.72,10.3727507,4.085,32.030028,124.3,38.1,4379.91,5673.07
02/10/2019,37.25,9.466,113.6818296,114.36,34.37334285,11.952,81.6,22.48,9.46,61,42.5,3.622,35.23,15.47,43.09,16.26791424,10.62,77.46,25.38,125.6,41.62,9.6471499,14.6,44.17,126.5,42.16,16.805,35.2,436.1,33.54685904,344,240.6,98.66,14.025,107.5,162.45,43.55,50.89,138.95,34.95,80.67,75.8,37.03,23.63,96.7508994,91.06,110.3,9.637450304,17.22,191.1,7.995,101.85,45.455,71.75,62.24,21.52993843,94.76,10.17851991,3.95,30.704076,121.5,38.35,4354.21,5636.25
03/10/2019,36.89,9.3,113.6818296,119.22,34.09516635,11.788,80.6,22.46,9.475,63.15,42.115,3.57,35.72,15.1,42.82,16.24889856,10.525,77.76,25.89,123.3,41.6,9.57544165,14.545,43.38,127,42.9,16.71,35.36,437.85,33.91631784,346.8,242.6,97.54,14.02,109.3,169.35,42.93,50.42,138.65,34.305,81.2,75.38,36.62,23.33,95.70227002,90.58,111.7,9.505187388,17.335,193.5,7.975,98.48,44.91,71.55,63.08,21.43352133,95.4,10.19091762,4.07,30.441648,121.7,38.4,4364.11,5648.35
04/10/2019,37.3,9.58,115.454557,117.78,34.63297425,11.84,81.46,22.58,9.42,63.5,42.285,3.56,36.4,15.25,41.91,16.24889856,10.575,78.2,26.32,124.3,42.05,9.3890002,14.77,44.1,128.85,44.36,16.865,34.76,441.9,34.00868254,349.6,246,97.5,14.285,111,172,43.54,50.28,140.4,34.81,82.2,76.86,37.01,23.395,97.18617952,90.6,114.6,9.524542937,17.88,196.3,8.035,98.46,45,72.15,62.72,21.5974304,96.96,10.32315986,3.98,30.7317,122.3,38.4,4369.52,5657.69
07/10/2019,37.25,10.05,117,117.22,34.72569975,12.182,83.34,22.74,9.475,64,42.615,3.542,36.53,15.15,42.14,16.43905536,10.65,78.82,26.6,124.5,42.54,9.37561466,14.84,44.95,129.65,44.9,16.995,35.04,445.3,33.87937196,353.8,248,97.88,14.45,111.5,174,42.56,50.42,141.4,34.73,82.3,77.34,37.04,23.515,96.83004124,91.98,114.2,9.569705884,17.905,196.1,8.165,98.54,45.215,73.15,59.26,21.90596512,97.32,10.30662958,3.97,31.063188,122.6,38.7,4367.57,5653.44
08/10/2019,36.69,9.922,115.05,117.7,34.22498205,11.8,80.66,22.515,9.145,62.95,42.325,3.534,36.05,14.95,41.5,16.27742208,10.485,78.1,26.61,122.8,41.9,9.1212894,14.655,43.97,128.55,44.5,17.06,33.76,438.7,33.63922374,351.05,245.4,96.2,14.325,109.3,171.9,42.03,50.4,139.35,33.585,82.14,75.12,36.61,23.11,95.97926646,90.48,110.7,9.574544771,17.405,194.7,8.02,98.98,44.47,70.75,58.1,21.71313092,95.64,10.23224332,3.815,30.234468,121.4,39,4389.72,5684.33
09/10/2019,36.95,10.02,116.2,117.38,34.6237017,11.964,80.38,22.45,9.22,63.25,42.49,3.55,36.89,14.94,41.44,16.20135936,10.49,78.96,26.96,122.9,42.35,8.99125844,14.535,44.42,132.3,45.5,16.99,33.22,443.95,34.174939,357,247.6,96.76,14.37,110,172.35,42.21,50.5,140.45,33.835,81.85,77.14,36.36,23.22,96.4541175,90.34,110.9,9.482605915,17.64,196.6,8.09,97.96,44.88,71.25,58.24,21.83847315,96.68,10.2074479,3.9,31.00794,122.3,39.2,4417.79,5722.15
10/10/2019,37.32,9.97,117.55,117.92,34.6422468,12.706,82.48,22.755,9.465,63.55,43.69,3.582,37.88,15.055,42.13,16.60068864,10.735,78.62,27.01,122.2,42.34,8.97404846,14.675,45.85,132.5,45.66,17.46,34.46,462.6,35.098586,376.85,245.3,98.58,14.49,110.7,170.4,42.52,50.8,140.7,35.24,81.91,78.28,36.19,23.99,96.69154302,92.66,114.9,9.226144894,17.92,194.7,8.195,97.02,45.295,74.45,56.88,22.06987419,97.12,10.22811075,3.91,31.670916,123.4,38.75,4427.08,5730.57
11/10/2019,38.14,10.01,119.3,118.88,35.1800547,13.452,85.08,23.64,9.66,65,45.75,3.69,38.67,15.24,42.31,17.36131584,11.22,79.22,27.66,123.4,42.58,9.01420508,15.03,47.65,134.3,45.8,17.8,35.5,471.85,35.1909507,378.2,243.2,101.2,14.805,110.4,170.25,36.35,53.4,142.1,36.895,82.05,80.76,37.03,25.255,98.41287804,95.84,115.7,9.100333827,19.185,194.5,8.115,96.78,46.415,76.9,58.14,22.35912549,100.2,10.27770159,3.985,32.582508,124.3,38.3,4436.52,5740.14
14/10/2019,38.08,10.14,118.5,118.3,35.18932725,13.106,85.08,23.495,9.505,63.2,45.39,3.77,38.33,15.26,42.39,17.00952576,11.245,79.52,27.54,124.7,42.73,9.01038064,15.1,47.17,134.35,46.7,17.965,35.18,471.7,35.2833154,379.25,243.8,102.95,14.7,111,168.65,37.26,53.77,141.45,36.76,81.41,80.32,36.85,25.215,96.6519721,95.82,115.4,9.08904309,19.03,194.1,8.08,96.72,45.84,76.25,57.5,22.45554259,99.16,10.29423187,3.9,31.35324,124,38.2,4450.22,5765.87
15/10/2019,37.56,10.22,118.7,119.44,35.04096645,13.194,88.62,23.905,9.55,62.45,47.04,3.774,39.17,15.525,43.65,17.2567296,11.415,80.3,27.85,126.1,43.52,9.0161173,15.095,46.5,136.05,48,18.35,35.58,485.9,36.022233,380.5,244.2,104.75,14.84,112.7,167.7,37.9,54.5,141.75,37.91,82.45,81.36,37.5,25.75,96.37497566,97.62,118.9,9.148722699,19.465,194.6,8.23,96.4,46.455,78.8,58.7,22.61945166,98.84,10.2900993,3.985,31.726164,125.4,38.4,4425.62,5729.86
16/10/2019,37.99,10.265,118.5,119.32,35.72713515,13.084,89.08,23.76,9.5,62.45,47.25,3.794,38.89,15.56,43.29,17.14263552,11.64,79.08,27.94,123.5,42.88,8.90520854,15.005,46.39,136.5,44,18.04,35.98,482.05,35.54193656,378.1,245.4,105.45,14.88,112.6,166.6,37.63,55.12,140.4,37.8,82.68,81.78,37.35,25.98,96.13755014,97.1,119.5,9.056783843,19.42,191.3,8.145,96.38,46.405,81.2,57.62,22.5616014,98.8,10.29423187,4.04,32.568696,124.1,38,4450.81,5761.89
17/10/2019,38.3,10.235,117.05,119.84,35.74568025,13.056,90.06,23.835,9.545,61.4,46.98,3.782,39.25,15.51,43.25,17.02854144,11.545,78.58,27.55,123.5,43.08,8.82298308,14.88,45.87,134.45,42.56,18.035,36,477.65,35.098586,374.75,244.3,104.5,14.87,111,159.65,37,54.86,140.4,37.8,83.72,82.2,37.14,26.03,96.17712106,96.52,124,9.111624564,19.025,197.2,8.15,95.16,46.215,81.25,58,22.23378326,97.22,10.40167869,4.04,31.947156,123.8,37.45,4496.19,5824.3
18/10/2019,37.96,10.21,117.5,120.4,35.17078215,13.194,90,23.93,9.415,62,46.99,3.746,38.75,15.355,44.1,17.00952576,11.545,71.96,27.22,120.9,44.34,8.86505192,14.95,45.52,134.8,42.36,18.13,35.8,469.65,34.89538366,375.05,240.7,102.45,14.925,108.9,161,37.76,48.56,140.85,37.685,82.8,81.78,36.66,26.03,95.58355726,96.36,121.6,9.369698547,19,201,8.16,89.98,46.335,79.8,56.7,22.25306668,96.54,10.50499294,3.985,31.781412,122.1,37.05,4512.86,5846.89
21/10/2019,38.9,10.55,116.55,122,34.67006445,13.536,91.52,24.11,9.48,62.25,47.81,3.806,39.14,15.435,44.3,17.24722176,11.79,72.12,27.15,120.8,42.58,8.7292843,14.77,46.88,133.2,42.1,18.335,37.52,475.85,34.9138566,374.6,237.8,103.6,14.875,106.5,159.1,37.89,49.085,138,38.17,82.8,83.28,36.83,26.545,96.81025578,98.24,120.9,9.566479959,19.225,197.2,8.28,90.5,46.48,81.6,56.42,22.10844103,97.16,10.29836444,4.16,31.891908,123.7,37.25,4524.96,5866.74
22/10/2019,38.07,10.335,116.1,121.86,34.54024875,13.39,90.64,24.09,9.37,61.9,47.82,3.85,38.91,15.595,43.83,17.2567296,11.82,72.88,26.7,119.5,43.2,8.78091424,14.96,46.76,132.75,42.42,18.23,32.64,478.05,35.098586,376.65,239.2,105.2,14.935,106.6,156.95,38.62,49.005,139.05,37.835,82.07,83.92,36.8,26.455,96.21669198,97.16,121.3,9.626159568,19.02,200.2,8.17,88.1,47.185,80.75,56.26,22.14700787,96.8,10.31076215,4.12,31.90572,124.1,38.2,4543.94,5890.99
23/10/2019,38.2,10.405,117,120.16,34.4382507,13.626,91.16,24.135,9.55,63.1,47.955,3.884,38.54,15.795,44.31,17.46590208,11.82,73.4,26.69,119.6,43.84,8.76179204,14.97,48.59,132.4,42.74,18.43,32.94,480.35,35.02469424,375,239.1,103.2,14.915,106.7,157.5,38.79,48.985,138.1,37.71,81.97,84.16,36.9,26.49,96.19690652,97.16,121.3,9.737453973,18.48,202.2,8.325,86.96,47.32,80.1,55.94,22.0795159,96.68,10.28596673,4.365,32.817312,122.7,38.1,4541.68,5889.7
24/10/2019,38.62,10.55,116.5,122.26,34.493886,13.562,92.26,24.37,9.535,62.4,47.825,3.902,38.41,15.685,45.68,17.42787072,11.815,74.02,26.54,120.7,44.64,8.9013841,15.115,48.21,133.45,43.56,18.13,33.66,472.7,35.2833154,377.05,241.9,101.2,14.73,106.6,159.75,38.7,48.955,139.2,37.45,83.52,83.8,38.23,26.185,96.11776468,99.66,121,9.839070604,20.07,201.2,8.16,86.68,47.5,82.5,56,22.24342497,98.32,10.34795528,4.265,32.720628,123,39.05,4543.77,5893.82
25/10/2019,38.6,10.575,116.8,123.52,35.050239,14.05,92.94,24.305,9.655,63.5,47.69,3.898,38.81,15.735,46.29,17.24722176,11.98,73.96,26.83,120.9,45.8,8.8822619,14.925,47.86,134.55,44.14,18.34,34.82,514,35.59735538,383.95,243.3,107.3,14.68,106.9,159.3,38.79,49.03,139.3,37.04,83.4,83.86,38.12,26.205,96.33540474,101.7,124,9.793907657,20.21,201.4,8.16,87.04,47.695,80.6,46.94,22.18557471,100.65,10.28183416,4.17,32.499636,123.7,40.45,4561.56,5919.75
28/10/2019,38.76,10.755,117.3,124.68,35.61586455,14.28,92.6,24.26,9.69,63,48.03,3.9,38.1,15.565,47.88,17.19017472,12.005,73.7,27.2,120.2,46.15,8.80768532,14.86,48.8,134.45,45.74,18.46,34.96,510,34.98774836,382.1,243,112.45,14.545,105.8,159.1,38.52,49.685,139.6,36.86,83.38,85,37.98,26.35,97.16639406,101.75,121.6,9.561641072,20.68,204.2,8.145,87.84,47.85,80.9,52.4,22.0795159,99.26,10.39754612,4.215,33.121176,124.1,41.45,4548.91,5907.09
29/10/2019,39.08,10.935,117.3,125.76,35.5324116,14.196,90.84,24.15,9.94,62.2,48,3.944,38.26,15.65,48.16,17.3042688,11.95,74.36,27.03,123.6,46.43,8.7675287,14.8,47.73,133.65,46.4,18.55,35.16,510.5,34.93232954,380.25,244.6,112.2,14.17,106,160.2,38.91,49.4,142.4,37.55,84.17,85,37.58,26.33,97.32467774,101.7,123.5,9.679387327,20.97,202.2,8.14,86.94,47.67,82.2,52.1,22.15664958,100.4,10.34795528,4.325,32.886372,127.1,42.15,4544.15,5901.08
30/10/2019,38.34,10.785,117.2,129.98,36.02385675,13.702,92.08,23.83,8.41,62.15,46.93,3.912,37.98,15.415,49.3,17.04755712,11.695,74.82,27.37,124.2,47,8.7197232,14.83,45.93,135.05,45.44,18.47,35.16,510.9,35.04316718,384.45,263.1,108.3,14.325,107.1,163.65,38.6,47.415,142.8,37.18,84.98,83.92,38.05,25.68,97.22575044,99.56,120.7,9.613255869,20.67,204,7.375,88.02,47.665,80.85,52.36,22.34948378,99.78,10.331425,4.05,31.574232,127,41.6,4573.51,5939.27
31/10/2019,38.52,10.675,119.1,128.42,35.93113125,13.23,91.64,23.685,8.36,62.25,46.81,3.88,38,15.255,48.37,16.90493952,11.685,74.36,27.21,124.5,47.2,8.84592972,14.995,44.74,136.8,45.42,17,34.62,510.2,35.098586,382.5,261.8,109.1,14.44,107.9,165.5,38.55,45.76,141.85,36.47,82.62,83.26,37.78,25.45,97.5423178,97.5,122.9,9.548737373,20.34,203.2,7.52,87.64,47.135,80.75,52.94,22.72551047,100.6,10.31489472,4.04,30.013476,127,41.95,4567.54,5929.79
01/11/2019,39.55,10.55,118.45,129.98,35.98676655,14.028,94.92,23.83,8.47,61.95,47.17,3.928,38.46,15.215,48.6,17.05706496,11.77,73.98,27.14,124,46.93,8.76561648,14.85,46.23,136.05,45.56,17.195,35.86,515,35.2833154,389.25,260.4,111.2,14.395,107.3,164.2,38.87,46.725,143.1,36.975,81.57,84.12,37.78,25.86,97.5423178,100.3,124.8,9.563254034,20.75,203,7.41,86.72,47.75,83,54.26,22.58088482,101.75,10.331425,4.135,31.947156,127.8,41.9,4549.71,5909.05
04/11/2019,39.41,10.57,119.1,130.84,36.2742156,14.578,96.9,24.08,8.72,63.75,48.45,3.952,38.21,15.44,49.53,17.22820608,11.99,73.62,27.18,126.9,47.1,8.78282646,14.89,47.82,136.3,45.5,16.92,36.96,525.5,35.06164012,397.5,260.5,114.25,14.39,107.5,163.45,39.08,47.105,143.5,37.7,82.7,85.64,37.83,26.565,97.22575044,101.9,124.3,9.555189222,21.01,204,7.44,87.32,48.515,85.2,52.1,22.40733404,102.4,10.33555757,4.14,33.4941,128.1,42.55,4540.05,5894.03
05/11/2019,39.5,9.97,119.5,130.12,35.48604885,14.9,97.54,24.225,8.65,64.85,49.1,3.98,38.07,15.86,48.88,17.589504,12.065,73.5,27.15,125.2,46.81,8.75414316,14.715,50.34,135.75,45.06,16.68,37.88,525.8,35.32026128,400.25,263.2,116.15,14.325,107.5,163,39.75,46.885,142.7,37.615,82.76,86.62,37.68,26.97,98.47223442,103.75,124.3,9.605191057,21.3,211.8,7.495,87,49.305,87.1,51.42,22.13736616,101.15,10.34382271,4.235,33.590784,128.8,42.1,4528.42,5881.21
06/11/2019,39.02,10.16,119.9,131.04,35.6251371,14.524,96.2,24.31,8.605,66.1,49.87,3.982,38,15.685,48.79,17.36131584,12.16,74.58,27.29,125.6,46.38,8.8440175,14.905,50.6,135,45.64,16.7,36.06,522.1,35.3756801,399.55,265,115.75,14.4,109.4,165.45,39.68,46.14,146.35,37.495,83.28,86.68,37.74,27.89,98.7294454,103.25,125.3,9.476154065,21.22,214.2,7.385,86.58,49.325,85.55,50.38,22.31091694,100.8,10.24050846,4.19,33.894648,128.7,40.95,4538.29,5893.13
07/11/2019,39.71,10.3,119.1,132.28,35.63440965,15.5,97.38,25,8.78,66.9,51.34,4.092,38.22,15.62,48.96,17.62753536,12.57,73.68,27.43,126.8,46.19,8.79047534,14.245,54.4,135.35,45.82,16.865,36.34,524.1,36.3916918,404,263.8,116.95,14.395,110.6,164.75,40.24,47.445,145.65,37.49,82.36,87.08,38.05,28.685,104.5166925,99,126.2,10.37941301,21.61,210,7.5,87.44,49.59,87.6,49.93,21.91560683,100.15,10.31902729,4.2,35.35872,127.3,40.9,4563.42,5924.86
08/11/2019,39.71,10.25,119.55,132.96,35.74568025,15.482,97.24,25.38,8.815,66.95,50.71,4.03,38.17,15.55,48.36,17.34230016,12.28,73.9,27.33,127.4,46.32,8.78091424,14.185,54.56,135.05,45.54,16.66,36.8,519.6,36.41016474,403,264.3,116.15,14.285,109.4,167.4,40.13,46.745,145.5,37.455,83,87.46,38.04,28.39,102.9338557,99.72,127.5,11.23267011,21.64,211,7.48,86.7,49.295,86.9,50.7,21.9830988,100.15,10.28183416,4.125,35.054856,123.9,41.1,4571.32,5929.62
